TIME,VALUE,DURATION,LEVEL,LABEL
5.101041794,53,0.232291669,0.8,n69-1
5.270833492,81,0.221874997,0.8,n66-1
5.498958111,79,0.179166660,0.8,n67-1
5.527083397,55,0.156250000,0.8,n70-1
5.731249809,71,0.196875006,0.8,n68-1
5.934374809,60,0.084375001,0.8,n73-1
5.948958397,72,0.702083349,0.8,n71-1
6.185416698,55,0.075000003,0.8,n74-1
6.377083302,52,0.075000003,0.8,n75-1
6.606249809,55,0.075000003,0.8,n76-1
6.813541889,48,0.085416667,0.8,n9-2
6.827083111,74,0.087499999,0.8,n1-2
6.921875000,72,0.075000003,0.8,n2-2
7.016666889,71,0.075000003,0.8,n3-2
7.106249809,72,0.085416667,0.8,n4-2
7.204166889,71,0.078125000,0.8,n5-2
7.211458206,60,0.075000003,0.8,n10-2
7.311458111,72,0.075000003,0.8,n6-2
7.395833492,71,0.093750000,0.8,n7-2
7.512499809,72,0.075000003,0.8,n8-2
7.593750000,64,0.090625003,0.8,n19-2
7.595833302,81,0.103124999,0.8,n11-2
7.733333111,79,0.075000003,0.8,n12-2
7.821875095,78,0.075000003,0.8,n13-2
7.910416603,79,0.088541664,0.8,n14-2
8.018750191,78,0.075000003,0.8,n15-2
8.030208588,60,0.075000003,0.8,n20-2
8.106249809,79,0.076041669,0.8,n16-2
8.211458206,78,0.075000003,0.8,n17-2
8.301041603,79,0.075000003,0.8,n18-2
8.407291412,80,0.107291669,0.8,n21-2
8.444791794,65,0.075000003,0.8,n29-2
8.515625000,81,0.101041667,0.8,n22-2
8.608333588,84,0.135416672,0.8,n23-2
8.729166985,83,0.083333336,0.8,n24-2
8.815625191,86,0.100000001,0.8,n25-2
8.830208778,60,0.109375000,0.8,n30-2
8.894791603,84,0.104166664,0.8,n26-2
8.972916603,83,0.075000003,0.8,n27-2
9.072916985,81,0.075000003,0.8,n28-2
9.201041222,81,0.077083334,0.8,n31-2
9.215624809,60,0.339583337,0.8,n39-2
9.228124619,64,0.289583325,0.8,n40-2
9.315625191,79,0.097916670,0.8,n32-2
9.419791222,88,0.103124999,0.8,n33-2
9.503125191,86,0.138541669,0.8,n34-2
9.616666794,84,0.108333334,0.8,n35-2
9.687500000,83,0.075000003,0.8,n36-2
9.772916794,81,0.075000003,0.8,n37-2
9.890625000,79,0.075000003,0.8,n38-2
9.905208588,61,0.075000003,0.8,n42-2
10.022916794,79,0.094791666,0.8,n43-2
10.057291985,62,0.351041675,0.8,n51-2
10.135416985,77,0.084375001,0.8,n44-2
10.247916222,86,0.118749999,0.8,n45-2
10.333333015,84,0.160416663,0.8,n46-2
10.445833206,83,0.106250003,0.8,n47-2
10.514583588,81,0.075000003,0.8,n48-2
10.628125191,79,0.075000003,0.8,n49-2
10.695833206,77,0.075000003,0.8,n50-2
10.714583397,59,0.075000003,0.8,n53-2
10.836458206,77,0.089583330,0.8,n54-2
10.871874809,60,0.352083325,0.8,n62-2
10.946874619,76,0.081249997,0.8,n55-2
11.059374809,84,0.106250003,0.8,n56-2
11.153124809,83,0.129166663,0.8,n57-2
11.259374619,81,0.093750000,0.8,n58-2
11.324999809,79,0.081249997,0.8,n59-2
11.420833588,77,0.075000003,0.8,n60-2
11.533333778,76,0.111458331,0.8,n61-2
11.543749809,57,0.126041666,0.8,n64-2
11.673958778,74,0.257291675,0.8,n65-2
11.715624809,53,0.296875000,0.8,n69-2
11.914583206,81,0.208333328,0.8,n66-2
12.132291794,79,0.202083334,0.8,n67-2
12.163541794,55,0.134375006,0.8,n70-2
12.368749619,71,0.202083334,0.8,n68-2
12.589583397,60,0.118749999,0.8,n79-1
12.607291222,72,0.505208313,0.8,n77-1
13.079166412,48,0.075000003,0.8,n80-1
13.545833588,81,0.075000003,0.8,n81-1
13.559374809,64,0.081249997,0.8,n89-1
13.641666412,79,0.075000003,0.8,n82-1
13.765625000,78,0.075000003,0.8,n83-1
13.856249809,79,0.075000003,0.8,n84-1
13.951041222,55,0.087499999,0.8,n90-1
13.959375381,78,0.094791666,0.8,n85-1
14.064583778,79,0.082291670,0.8,n86-1
14.140625000,81,0.101041667,0.8,n87-1
14.228124619,79,0.075000003,0.8,n88-1
14.379166603,62,0.132291660,0.8,n99-1
14.397916794,79,0.081249997,0.8,n91-1
14.497916222,77,0.075000003,0.8,n92-1
14.561458588,76,0.094791666,0.8,n93-1
14.662500381,77,0.075000003,0.8,n94-1
14.752083778,76,0.082291670,0.8,n95-1
14.789583206,55,0.103124999,0.8,n100-1
14.832291603,77,0.075000003,0.8,n96-1
14.932291985,79,0.095833331,0.8,n97-1
15.035416603,77,0.075000003,0.8,n98-1
15.176041603,77,0.125000000,0.8,n101-1
15.193750381,60,0.104166664,0.8,n109-1
15.279166222,76,0.080208331,0.8,n102-1
15.382291794,75,0.075000003,0.8,n103-1
15.485416412,76,0.080208331,0.8,n104-1
15.580208778,55,0.085416667,0.8,n110-1
15.584375381,75,0.085416667,0.8,n105-1
15.682291985,76,0.075000003,0.8,n106-1
15.764583588,77,0.090625003,0.8,n107-1
15.856249809,76,0.075000003,0.8,n108-1
15.983333588,76,0.078125000,0.8,n111-1
15.995833397,65,0.129166663,0.8,n119-1
16.095832825,74,0.082291670,0.8,n112-1
16.198957443,73,0.075000003,0.8,n113-1
16.311458588,74,0.075000003,0.8,n114-1
16.389583588,73,0.095833331,0.8,n115-1
16.415624619,55,0.075000003,0.8,n120-1
16.497917175,74,0.075000003,0.8,n116-1
16.597917557,76,0.075000003,0.8,n117-1
16.686458588,74,0.075000003,0.8,n118-1
16.845832825,81,0.078125000,0.8,n121-1
16.847917557,64,0.571874976,0.8,n130-1
16.855207443,55,0.571874976,0.8,n129-1
16.958333969,79,0.085416667,0.8,n122-1
17.059375763,78,0.087499999,0.8,n123-1
17.167707443,79,0.086458333,0.8,n124-1
17.255208969,88,0.112499997,0.8,n125-1
17.366666794,84,0.166666672,0.8,n126-1
17.472917557,81,0.081249997,0.8,n127-1
17.549999237,79,0.075000003,0.8,n128-1
17.707292557,62,0.613541663,0.8,n140-1
17.712499619,79,0.076041669,0.8,n131-1
17.719791412,55,0.578125000,0.8,n139-1
17.795833588,77,0.111458331,0.8,n132-1
17.922916412,76,0.077083334,0.8,n133-1
18.029167175,77,0.103124999,0.8,n134-1
18.130208969,86,0.118749999,0.8,n135-1
18.231250763,83,0.132291660,0.8,n136-1
18.341667175,79,0.075000003,0.8,n137-1
18.414583206,77,0.075000003,0.8,n138-1
18.556249619,60,0.486458331,0.8,n150-1
18.563541412,77,0.075000003,0.8,n141-1
18.566667557,55,0.465624988,0.8,n149-1
18.664583206,76,0.081249997,0.8,n142-1
18.774999619,75,0.079166666,0.8,n143-1
18.895833969,76,0.075000003,0.8,n144-1
18.965625763,84,0.131249994,0.8,n145-1
19.089582443,79,0.135416672,0.8,n146-1
19.206249237,77,0.091666669,0.8,n147-1
19.285417557,60,0.182291672,0.8,n152-1
19.298957825,76,0.121875003,0.8,n148-1
19.470832825,79,0.482291669,0.8,n153-1
19.494791031,55,0.679166675,0.8,n159-1
19.502082825,64,0.478125006,0.8,n156-1
19.966667175,76,0.198958337,0.8,n154-1
19.978124619,60,0.224999994,0.8,n157-1
20.191667557,74,0.294791669,0.8,n155-1
20.203125000,59,0.280208319,0.8,n158-1
20.833333969,48,0.089583330,0.8,n168-1
20.856250763,74,0.093750000,0.8,n160-1
20.959375381,72,0.075000003,0.8,n161-1
21.051042557,71,0.075000003,0.8,n162-1
21.140625000,72,0.096874997,0.8,n163-1
21.252082825,71,0.075000003,0.8,n164-1
21.277082443,60,0.075000003,0.8,n169-1
21.364583969,72,0.075000003,0.8,n165-1
21.450000763,71,0.075000003,0.8,n166-1
21.540624619,72,0.075000003,0.8,n167-1
21.658332825,81,0.075000003,0.8,n170-1
21.711458206,64,0.105208330,0.8,n178-1
21.782291412,79,0.085416667,0.8,n171-1
21.879167557,78,0.075000003,0.8,n172-1
21.975000381,79,0.075000003,0.8,n173-1
22.067708969,78,0.087499999,0.8,n174-1
22.121875763,60,0.075000003,0.8,n179-1
22.182291031,79,0.075000003,0.8,n175-1
22.284374237,78,0.075000003,0.8,n176-1
22.398958206,79,0.075000003,0.8,n177-1
22.491666794,80,0.127083331,0.8,n180-1
22.534374237,65,0.088541664,0.8,n188-1
22.613542557,81,0.100000001,0.8,n181-1
22.705207825,84,0.128124997,0.8,n182-1
22.805208206,83,0.108333334,0.8,n183-1
22.915624619,86,0.111458331,0.8,n184-1
22.966667175,60,0.079166666,0.8,n189-1
23.000000000,84,0.120833330,0.8,n185-1
23.082292557,83,0.080208331,0.8,n186-1
23.166666031,81,0.075000003,0.8,n187-1
23.319791794,81,0.079166666,0.8,n190-1
23.357292175,64,0.349999994,0.8,n199-1
23.358333588,60,0.388541669,0.8,n198-1
23.441667557,79,0.101041667,0.8,n191-1
23.556249619,88,0.106250003,0.8,n192-1
23.635416031,86,0.154166669,0.8,n193-1
23.750000000,84,0.115625001,0.8,n194-1
23.857292175,83,0.075000003,0.8,n195-1
23.922916412,81,0.075000003,0.8,n196-1
24.033332825,61,0.075000003,0.8,n201-1
24.048957825,79,0.075000003,0.8,n197-1
24.172916412,79,0.095833331,0.8,n202-1
24.204166412,62,0.441666663,0.8,n210-1
24.292707443,77,0.098958336,0.8,n203-1
24.397916794,86,0.118749999,0.8,n204-1
24.485416412,84,0.156250000,0.8,n205-1
24.597917557,83,0.114583336,0.8,n206-1
24.678125381,81,0.075000003,0.8,n207-1
24.768749237,79,0.075000003,0.8,n208-1
24.867708206,59,0.075000003,0.8,n212-1
24.868749619,77,0.075000003,0.8,n209-1
24.992708206,77,0.098958336,0.8,n213-1
25.023958206,60,0.382291675,0.8,n221-1
25.109375000,76,0.097916670,0.8,n214-1
25.214582443,84,0.121875003,0.8,n215-1
25.311458588,83,0.153125003,0.8,n216-1
25.421875000,81,0.110416666,0.8,n217-1
25.510416031,79,0.075000003,0.8,n218-1
25.590625763,77,0.075000003,0.8,n219-1
25.683332443,57,0.084375001,0.8,n223-1
25.705207825,76,0.107291669,0.8,n220-1
25.853124619,74,0.244791672,0.8,n224-1
25.857292175,53,0.265625000,0.8,n228-1
26.088541031,81,0.227083340,0.8,n225-1
26.281250000,79,0.217708334,0.8,n226-1
26.313541412,55,0.155208334,0.8,n229-1
26.516666412,71,0.224999994,0.8,n227-1
26.763542175,60,0.127083331,0.8,n232-1
26.774999619,72,0.527083337,0.8,n230-1
27.265625000,48,0.075000003,0.8,n233-1
27.738542557,81,0.075000003,0.8,n81-2
27.745832443,64,0.075000003,0.8,n89-2
27.827083588,79,0.075000003,0.8,n82-2
27.954166412,78,0.075000003,0.8,n83-2
28.057291031,79,0.075000003,0.8,n84-2
28.159374237,78,0.097916670,0.8,n85-2
28.160417557,55,0.076041669,0.8,n90-2
28.285417557,79,0.075000003,0.8,n86-2
28.354166031,81,0.104166664,0.8,n87-2
28.440624237,79,0.075000003,0.8,n88-2
28.590625763,79,0.100000001,0.8,n91-2
28.590625763,62,0.107291669,0.8,n99-2
28.716667175,77,0.075000003,0.8,n92-2
28.773958206,76,0.082291670,0.8,n93-2
28.879167557,77,0.075000003,0.8,n94-2
28.960416794,76,0.087499999,0.8,n95-2
28.970832825,55,0.089583330,0.8,n100-2
29.064582825,77,0.075000003,0.8,n96-2
29.151041031,79,0.102083333,0.8,n97-2
29.250000000,77,0.075000003,0.8,n98-2
29.391666412,60,0.089583330,0.8,n109-2
29.407291412,77,0.104166664,0.8,n101-2
29.498958588,76,0.093750000,0.8,n102-2
29.614583969,75,0.075000003,0.8,n103-2
29.700000763,76,0.075000003,0.8,n104-2
29.787500381,75,0.095833331,0.8,n105-2
29.809375763,55,0.087499999,0.8,n110-2
29.893749237,76,0.075000003,0.8,n106-2
29.994791031,77,0.096874997,0.8,n107-2
30.064582825,76,0.075000003,0.8,n108-2
30.215625763,76,0.075000003,0.8,n111-2
30.221874237,65,0.126041666,0.8,n119-2
30.325000763,74,0.075000003,0.8,n112-2
30.434375763,73,0.075000003,0.8,n113-2
30.536458969,74,0.075000003,0.8,n114-2
30.613542557,73,0.096874997,0.8,n115-2
30.643749237,55,0.075000003,0.8,n120-2
30.736457825,74,0.075000003,0.8,n116-2
30.835416794,76,0.075000003,0.8,n117-2
30.922916412,74,0.075000003,0.8,n118-2
31.089582443,64,0.617708325,0.8,n130-2
31.090625763,81,0.078125000,0.8,n121-2
31.113542557,55,0.597916663,0.8,n129-2
31.208333969,79,0.084375001,0.8,n122-2
31.319791794,78,0.083333336,0.8,n123-2
31.421875000,79,0.088541664,0.8,n124-2
31.502082825,88,0.238541663,0.8,n125-2
31.610416412,84,0.158333331,0.8,n126-2
31.715625763,81,0.084375001,0.8,n127-2
31.801042557,79,0.075000003,0.8,n128-2
31.938541412,62,0.576041639,0.8,n140-2
31.942708969,79,0.084375001,0.8,n131-2
31.948957443,55,0.564583361,0.8,n139-2
32.035415649,77,0.107291669,0.8,n132-2
32.156250000,76,0.082291670,0.8,n133-2
32.260417938,77,0.093750000,0.8,n134-2
32.354167938,86,0.116666667,0.8,n135-2
32.462501526,83,0.136458337,0.8,n136-2
32.565624237,79,0.078125000,0.8,n137-2
32.652084351,77,0.075000003,0.8,n138-2
32.777084351,77,0.093750000,0.8,n141-2
32.784374237,60,0.510416687,0.8,n150-2
32.816665649,55,0.483333319,0.8,n149-2
32.890625000,76,0.096874997,0.8,n142-2
33.002082825,75,0.084375001,0.8,n143-2
33.102085114,76,0.095833331,0.8,n144-2
33.196876526,84,0.121875003,0.8,n145-2
33.327083588,79,0.133333340,0.8,n146-2
33.452083588,77,0.088541664,0.8,n147-2
33.500000000,60,0.194791660,0.8,n152-2
33.534374237,76,0.140625000,0.8,n148-2
33.707290649,79,0.556249976,0.8,n153-2
33.713542938,64,0.515625000,0.8,n156-2
33.722915649,55,0.710416675,0.8,n159-2
34.218750000,76,0.238541663,0.8,n154-2
34.228126526,60,0.209374994,0.8,n157-2
34.450000763,74,0.217708334,0.8,n155-2
34.453125000,59,0.216666669,0.8,n158-2
35.089584351,48,0.075000003,0.8,n168-2
35.096874237,74,0.088541664,0.8,n160-2
35.204166412,72,0.075000003,0.8,n161-2
35.297916412,71,0.075000003,0.8,n162-2
35.381248474,72,0.095833331,0.8,n163-2
35.492710114,71,0.075000003,0.8,n164-2
35.515625000,60,0.082291670,0.8,n169-2
35.598957062,72,0.075000003,0.8,n165-2
35.678123474,71,0.094791666,0.8,n166-2
35.795833588,72,0.075000003,0.8,n167-2
35.915626526,81,0.088541664,0.8,n170-2
35.948959351,64,0.090625003,0.8,n178-2
36.040626526,79,0.089583330,0.8,n171-2
36.143749237,78,0.075000003,0.8,n172-2
36.264583588,79,0.075000003,0.8,n173-2
36.357292175,60,0.075000003,0.8,n179-2
36.360416412,78,0.075000003,0.8,n174-2
36.452083588,79,0.075000003,0.8,n175-2
36.555210114,78,0.075000003,0.8,n176-2
36.647914886,79,0.075000003,0.8,n177-2
36.748958588,80,0.123958334,0.8,n180-2
36.817707062,65,0.075000003,0.8,n188-2
36.875000000,81,0.095833331,0.8,n181-2
36.962501526,84,0.129166663,0.8,n182-2
37.068748474,83,0.111458331,0.8,n183-2
37.182292938,86,0.107291669,0.8,n184-2
37.183334351,60,0.129166663,0.8,n189-2
37.271873474,84,0.113541670,0.8,n185-2
37.346874237,83,0.090625003,0.8,n186-2
37.434375763,81,0.075000003,0.8,n187-2
37.592708588,81,0.086458333,0.8,n190-2
37.614582062,64,0.359375000,0.8,n199-2
37.615623474,60,0.397916675,0.8,n198-2
37.717708588,79,0.103124999,0.8,n191-2
37.821876526,88,0.111458331,0.8,n192-2
37.920833588,86,0.134375006,0.8,n193-2
38.029167175,84,0.118749999,0.8,n194-2
38.113540649,83,0.081249997,0.8,n195-2
38.213542938,81,0.075000003,0.8,n196-2
38.308334351,61,0.075000003,0.8,n201-2
38.328125000,79,0.075000003,0.8,n197-2
38.460414886,79,0.084375001,0.8,n202-2
38.467708588,62,0.445833325,0.8,n210-2
38.571876526,77,0.098958336,0.8,n203-2
38.679164886,86,0.075000003,0.8,n204-2
38.772914886,84,0.144791663,0.8,n205-2
38.880207062,83,0.119791664,0.8,n206-2
38.985416412,81,0.075000003,0.8,n207-2
39.065624237,79,0.075000003,0.8,n208-2
39.150001526,59,0.075000003,0.8,n212-2
39.179164886,77,0.075000003,0.8,n209-2
39.298957825,77,0.098958336,0.8,n213-2
39.317707062,60,0.376041681,0.8,n221-2
39.413539886,76,0.084375001,0.8,n214-2
39.531250000,84,0.117708333,0.8,n215-2
39.633335114,83,0.140625000,0.8,n216-2
39.743751526,81,0.075000003,0.8,n217-2
39.795833588,79,0.080208331,0.8,n218-2
39.892707825,77,0.075000003,0.8,n219-2
39.965625763,57,0.108333334,0.8,n223-2
40.007289886,76,0.128124997,0.8,n220-2
40.130207062,53,0.304166675,0.8,n228-2
40.142707825,74,0.245833337,0.8,n224-2
40.377082825,81,0.231250003,0.8,n225-2
40.589584351,79,0.214583337,0.8,n226-2
40.603126526,55,0.174999997,0.8,n229-2
40.827083588,71,0.224999994,0.8,n227-2
41.078125000,72,0.930208325,0.8,n230-2
41.080207825,60,0.151041672,0.8,n232-2
41.598957062,48,0.537500024,0.8,n233-2
