onset_sec,duration_sec,pitch,velocity,track,channel,id
9.016666,0.5375,55,65,0,0,n122
9.03125,0.55104166,62,57,0,0,n123
9.089583,0.096875,77,71,0,0,n124
9.202084,0.038541667,76,62,0,0,n125
9.275,0.119791664,77,65,0,0,n126
9.372916,0.057291668,86,77,0,0,n127
9.458333,0.11666667,83,71,0,0,n128
9.510417,0.029166667,84,18,0,0,n129
9.528125,0.063541666,79,68,0,0,n130
9.578125,0.053125,77,67,0,0,n131
9.720834,0.08125,77,71,0,0,n132
9.726042,0.42604166,60,61,0,0,n133
9.728125,0.44791666,55,55,0,0,n134
9.819792,0.078125,76,68,0,0,n135
9.928125,0.05,75,68,0,0,n136
10.005208,0.114583336,76,57,0,0,n137
10.089583,0.096875,84,73,0,0,n138
10.1875,0.10729167,79,68,0,0,n139
10.270833,0.051041666,77,63,0,0,n140
10.321875,0.060416665,76,63,0,0,n141
10.333333,0.1,60,59,0,0,n142
10.439584,0.34479168,79,79,0,0,n143
10.465625,0.43020833,55,65,0,0,n144
10.466666,0.2875,64,66,0,0,n145
10.755208,0.15729167,76,71,0,0,n146
10.761458,0.153125,60,61,0,0,n147
10.884375,0.19895834,74,75,0,0,n148
10.896875,0.18229167,59,69,0,0,n149
11.211458,0.065625,74,69,0,0,n150
11.215625,0.077083334,48,74,0,0,n151
11.29375,0.04375,72,62,0,0,n152
11.365625,0.042708334,71,63,0,0,n153
11.445833,0.07083333,72,56,0,0,n154
11.532291,0.053125,71,61,0,0,n155
11.551042,0.05625,60,61,0,0,n156
11.620833,0.057291668,72,53,0,0,n157
11.70625,0.08958333,71,62,0,0,n158
11.796875,0.042708334,72,59,0,0,n159
11.858334,0.047916666,81,70,0,0,n160
11.864583,0.079166666,64,63,0,0,n161
12.003125,0.042708334,79,64,0,0,n162
12.070833,0.053125,78,67,0,0,n163
12.154166,0.06458333,79,58,0,0,n164
12.196875,0.063541666,60,61,0,0,n165
12.242708,0.05,78,68,0,0,n166
12.334375,0.054166667,79,63,0,0,n167
12.415625,0.042708334,78,68,0,0,n168
12.521875,0.034375,79,46,0,0,n169
12.539583,0.108333334,65,59,0,0,n170
12.590625,0.08229167,80,79,0,0,n171
12.702084,0.103125,81,73,0,0,n172
12.769792,0.121875,84,57,0,0,n173
12.858334,0.060416665,83,53,0,0,n174
12.894792,0.08958333,60,49,0,0,n175
12.910417,0.128125,86,62,0,0,n176
12.983334,0.10625,84,64,0,0,n177
13.05,0.072916664,83,71,0,0,n178
13.152083,0.033333335,81,34,0,0,n179
13.23125,0.42291668,64,65,0,0,n180
13.238542,0.44479167,60,62,0,0,n181
13.246875,0.079166666,81,69,0,0,n182
13.340625,0.10104167,79,72,0,0,n183
13.433333,0.110416666,88,72,0,0,n184
13.495833,0.140625,86,67,0,0,n185
13.575,0.09375,84,63,0,0,n186
13.640625,0.05,83,64,0,0,n187
13.710417,0.029166667,81,53,0,0,n188
13.809375,0.05,61,63,0,0,n189
13.813541,0.034375,79,72,0,0,n190
13.929167,0.42604166,62,71,0,0,n191
13.934375,0.08958333,79,75,0,0,n192
14.035417,0.10729167,77,69,0,0,n193
14.122916,0.12291667,86,77,0,0,n194
14.190625,0.13229166,84,69,0,0,n195
14.271875,0.078125,83,71,0,0,n196
14.344791,0.027083334,81,56,0,0,n197
14.411458,0.030208332,79,46,0,0,n198
14.473958,0.057291668,59,65,0,0,n199
14.492708,0.034375,77,72,0,0,n200
14.601042,0.371875,60,74,0,0,n201
14.613542,0.08229167,77,78,0,0,n202
14.719791,0.07604167,76,61,0,0,n203
14.796875,0.109375,84,75,0,0,n204
14.859375,0.13541667,83,68,0,0,n205
14.947917,0.077083334,81,66,0,0,n206
15.002084,0.058333334,79,61,0,0,n207
15.08125,0.041666668,77,60,0,0,n208
15.114583,0.09375,57,63,0,0,n209
15.164583,0.11770833,76,63,0,0,n210
15.235416,0.43125,53,70,0,0,n211
15.278125,0.253125,74,70,0,0,n212
15.495833,0.22083333,81,71,0,0,n213
15.642709,0.39166668,55,49,0,0,n214
15.667708,0.17916666,79,73,0,0,n215
15.863542,0.22395833,71,68,0,0,n216
16.046875,0.38020834,60,60,0,0,n217
16.05,0.471875,72,67,0,0,n218
16.43125,0.19583334,48,62,0,0,n219
