TIME,VALUE,DURATION,LEVEL,LABEL
11.266666412,79,0.089583330,0.8,n116-1
11.381250381,78,0.096874997,0.8,n117-1
11.491666794,79,0.104166664,0.8,n118-1
11.594791412,88,0.125000000,0.8,n119-1
11.710416794,84,0.179166660,0.8,n120-1
11.816666603,81,0.106250003,0.8,n121-1
11.927083015,79,0.075000003,0.8,n122-1
12.093750000,79,0.075000003,0.8,n125-1
12.102083206,55,0.670833349,0.8,n133-1
12.109375000,62,0.693750024,0.8,n134-1
12.192708015,77,0.092708334,0.8,n126-1
12.322916985,76,0.075000003,0.8,n127-1
12.418749809,77,0.092708334,0.8,n128-1
12.526041985,86,0.193749994,0.8,n129-1
12.646875381,83,0.136458337,0.8,n130-1
12.748958588,79,0.083333336,0.8,n131-1
12.846875191,77,0.075000003,0.8,n132-1
12.997916222,77,0.075000003,0.8,n135-1
13.001041412,60,0.480208337,0.8,n144-1
13.028124809,55,0.489583343,0.8,n143-1
13.096875191,76,0.098958336,0.8,n136-1
13.211458206,75,0.107291669,0.8,n137-1
13.341666222,76,0.087499999,0.8,n138-1
13.436458588,84,0.134375006,0.8,n139-1
13.561458588,79,0.127083331,0.8,n140-1
13.679166794,77,0.100000001,0.8,n141-1
13.743749619,60,0.268750012,0.8,n146-1
13.780208588,76,0.173958331,0.8,n142-1
13.972916603,79,0.519791663,0.8,n147-1
13.978124619,55,0.752083361,0.8,n153-1
14.001041412,64,0.506250024,0.8,n150-1
14.521875381,76,0.192708328,0.8,n148-1
14.522916794,60,0.182291672,0.8,n151-1
14.720833778,59,0.456250012,0.8,n152-1
14.733333588,74,0.476041675,0.8,n149-1
15.411458015,48,0.163541660,0.8,n162-1
15.423958778,74,0.112499997,0.8,n154-1
15.541666985,72,0.087499999,0.8,n155-1
15.640625000,71,0.075000003,0.8,n156-1
15.750000000,72,0.104166664,0.8,n157-1
15.852083206,60,0.075000003,0.8,n163-1
15.880208015,71,0.075000003,0.8,n158-1
16.013542175,72,0.075000003,0.8,n159-1
16.105207443,71,0.088541664,0.8,n160-1
16.218750000,72,0.075000003,0.8,n161-1
16.330207825,81,0.096874997,0.8,n164-1
16.337499619,64,0.517708361,0.8,n172-1
16.463541031,79,0.090625003,0.8,n165-1
16.573957443,78,0.087499999,0.8,n166-1
16.687500000,79,0.079166666,0.8,n167-1
16.799999237,78,0.087499999,0.8,n168-1
16.810417175,60,0.129166663,0.8,n173-1
16.907291412,79,0.075000003,0.8,n169-1
17.023958206,78,0.075000003,0.8,n170-1
17.110416412,79,0.075000003,0.8,n171-1
17.220832825,80,0.113541670,0.8,n174-1
17.242708206,65,0.559374988,0.8,n182-1
17.338541031,81,0.139583334,0.8,n175-1
17.456249237,84,0.136458337,0.8,n176-1
17.566667557,83,0.108333334,0.8,n177-1
17.676042557,86,0.116666667,0.8,n178-1
17.706249237,60,0.158333331,0.8,n183-1
17.785417557,84,0.129166663,0.8,n179-1
17.883333206,83,0.112499997,0.8,n180-1
17.978124619,81,0.075000003,0.8,n181-1
18.148958206,64,0.530208349,0.8,n193-1
18.149999619,60,0.570833325,0.8,n192-1
18.157291412,81,0.096874997,0.8,n184-1
18.264583588,79,0.125000000,0.8,n185-1
18.402082443,88,0.112499997,0.8,n186-1
18.507291794,86,0.156250000,0.8,n187-1
18.625000000,84,0.151041672,0.8,n188-1
18.729166031,83,0.098958336,0.8,n189-1
18.839582443,81,0.075000003,0.8,n190-1
18.913541794,61,0.075000003,0.8,n195-1
18.977083206,79,0.075000003,0.8,n191-1
19.071874619,62,0.655208349,0.8,n204-1
19.080207825,79,0.113541670,0.8,n196-1
19.226041794,77,0.093750000,0.8,n197-1
19.341667175,86,0.121875003,0.8,n198-1
19.442708969,84,0.164583340,0.8,n199-1
19.568750381,83,0.135416672,0.8,n200-1
19.664583206,81,0.076041669,0.8,n201-1
19.755208969,79,0.075000003,0.8,n202-1
19.870832443,77,0.075000003,0.8,n203-1
19.872917175,59,0.075000003,0.8,n206-1
20.002082825,77,0.096874997,0.8,n207-1
20.029167175,60,0.592708349,0.8,n215-1
20.128124237,76,0.104166664,0.8,n208-1
20.260416031,84,0.122916669,0.8,n209-1
20.384374619,83,0.125000000,0.8,n210-1
20.492708206,81,0.121875003,0.8,n211-1
20.582292557,79,0.092708334,0.8,n212-1
20.688541412,77,0.075000003,0.8,n213-1
20.782291412,57,0.132291660,0.8,n217-1
20.804166794,76,0.107291669,0.8,n214-1
20.947916031,74,0.278124988,0.8,n218-1
20.961458206,53,0.291666657,0.8,n222-1
21.216667175,81,0.216666669,0.8,n219-1
21.440624237,79,0.252083331,0.8,n220-1
21.450000763,55,0.160416663,0.8,n223-1
21.688541412,71,0.235416666,0.8,n221-1
21.952083588,72,0.640625000,0.8,n224-1
21.954166412,60,0.075000003,0.8,n226-1
22.544792175,48,0.310416669,0.8,n227-1
