TIME,VALUE,DURATION,LEVEL,LABEL
9.015625000,79,0.075000003,0.8,n125-1
9.016666412,55,0.537500024,0.8,n133-1
9.031250000,62,0.551041663,0.8,n134-1
9.089583397,77,0.096874997,0.8,n126-1
9.202083588,76,0.075000003,0.8,n127-1
9.274999619,77,0.119791664,0.8,n128-1
9.372916222,86,0.075000003,0.8,n129-1
9.458333015,83,0.116666667,0.8,n130-1
9.528124809,79,0.075000003,0.8,n131-1
9.578125000,77,0.075000003,0.8,n132-1
9.720833778,77,0.081249997,0.8,n135-1
9.726041794,60,0.426041663,0.8,n144-1
9.728124619,55,0.447916657,0.8,n143-1
9.819791794,76,0.078125000,0.8,n136-1
9.928125381,75,0.075000003,0.8,n137-1
10.005208015,76,0.114583336,0.8,n138-1
10.089583397,84,0.096874997,0.8,n139-1
10.187500000,79,0.107291669,0.8,n140-1
10.270833015,77,0.075000003,0.8,n141-1
10.321874619,76,0.075000003,0.8,n142-1
10.333333015,60,0.100000001,0.8,n146-1
10.439583778,79,0.344791681,0.8,n147-1
10.465624809,55,0.430208325,0.8,n153-1
10.466666222,64,0.287499994,0.8,n150-1
10.755208015,76,0.157291666,0.8,n148-1
10.761458397,60,0.153125003,0.8,n151-1
10.884374619,74,0.198958337,0.8,n149-1
10.896875381,59,0.182291672,0.8,n152-1
11.211458206,74,0.075000003,0.8,n154-1
11.215624809,48,0.077083334,0.8,n162-1
11.293749809,72,0.075000003,0.8,n155-1
11.365625381,71,0.075000003,0.8,n156-1
11.445833206,72,0.075000003,0.8,n157-1
11.532291412,71,0.075000003,0.8,n158-1
11.551041603,60,0.075000003,0.8,n163-1
11.620833397,72,0.075000003,0.8,n159-1
11.706250191,71,0.089583330,0.8,n160-1
11.796875000,72,0.075000003,0.8,n161-1
11.858333588,81,0.075000003,0.8,n164-1
11.864583015,64,0.079166666,0.8,n172-1
12.003125191,79,0.075000003,0.8,n165-1
12.070833206,78,0.075000003,0.8,n166-1
12.154166222,79,0.075000003,0.8,n167-1
12.196874619,60,0.075000003,0.8,n173-1
12.242708206,78,0.075000003,0.8,n168-1
12.334375381,79,0.075000003,0.8,n169-1
12.415624619,78,0.075000003,0.8,n170-1
12.521875381,79,0.075000003,0.8,n171-1
12.539583206,65,0.108333334,0.8,n182-1
12.590624809,80,0.082291670,0.8,n174-1
12.702083588,81,0.103124999,0.8,n175-1
12.769791603,84,0.121875003,0.8,n176-1
12.858333588,83,0.075000003,0.8,n177-1
12.894791603,60,0.089583330,0.8,n183-1
12.910416603,86,0.128124997,0.8,n178-1
12.983333588,84,0.106250003,0.8,n179-1
13.050000191,83,0.075000003,0.8,n180-1
13.152083397,81,0.075000003,0.8,n181-1
13.231249809,64,0.422916681,0.8,n193-1
13.238541603,60,0.444791675,0.8,n192-1
13.246874809,81,0.079166666,0.8,n184-1
13.340624809,79,0.101041667,0.8,n185-1
13.433333397,88,0.110416666,0.8,n186-1
13.495833397,86,0.140625000,0.8,n187-1
13.574999809,84,0.093750000,0.8,n188-1
13.640625000,83,0.075000003,0.8,n189-1
13.710416794,81,0.075000003,0.8,n190-1
13.809374809,61,0.075000003,0.8,n195-1
13.813541412,79,0.075000003,0.8,n191-1
13.929166794,62,0.426041663,0.8,n204-1
13.934374809,79,0.089583330,0.8,n196-1
14.035416603,77,0.107291669,0.8,n197-1
14.122916222,86,0.122916669,0.8,n198-1
14.190625191,84,0.132291660,0.8,n199-1
14.271875381,83,0.078125000,0.8,n200-1
14.344791412,81,0.075000003,0.8,n201-1
14.411458015,79,0.075000003,0.8,n202-1
14.473958015,59,0.075000003,0.8,n206-1
14.492708206,77,0.075000003,0.8,n203-1
14.601041794,60,0.371874988,0.8,n215-1
14.613541603,77,0.082291670,0.8,n207-1
14.719791412,76,0.076041669,0.8,n208-1
14.796875000,84,0.109375000,0.8,n209-1
14.859375000,83,0.135416672,0.8,n210-1
14.947916985,81,0.077083334,0.8,n211-1
15.002083778,79,0.075000003,0.8,n212-1
15.081250191,77,0.075000003,0.8,n213-1
15.114583015,57,0.093750000,0.8,n217-1
15.164583206,76,0.117708333,0.8,n214-1
15.235416412,53,0.431250006,0.8,n222-1
15.278124809,74,0.253125012,0.8,n218-1
15.495833397,81,0.220833331,0.8,n219-1
15.642708778,55,0.391666681,0.8,n223-1
15.667708397,79,0.179166660,0.8,n220-1
15.863541603,71,0.223958328,0.8,n221-1
16.046875000,60,0.380208343,0.8,n226-1
16.049999237,72,0.471875012,0.8,n224-1
16.431249619,48,0.195833340,0.8,n227-1
