onset_sec,duration_sec,pitch,velocity,track,channel,id
11.259375,0.09375,81,61,0,0,n128
11.325,0.08125,79,62,0,0,n129
11.420834,0.051041666,77,62,0,0,n130
11.533334,0.11145833,76,64,0,0,n131
11.54375,0.12604167,57,53,0,0,n132
11.673959,0.25729167,74,62,0,0,n133
11.715625,0.296875,53,55,0,0,n134
11.914583,0.20833333,81,63,0,0,n135
12.132292,0.20208333,79,63,0,0,n136
12.163542,0.134375,55,52,0,0,n137
12.36875,0.20208333,71,47,0,0,n138
12.589583,0.11875,60,50,0,0,n139
12.607291,0.5052083,72,52,0,0,n140
13.079166,0.06979167,48,45,0,0,n141
13.545834,0.07083333,81,58,0,0,n142
13.559375,0.08125,64,58,0,0,n143
13.641666,0.060416665,79,61,0,0,n144
13.765625,0.059375,78,58,0,0,n145
13.85625,0.075,79,61,0,0,n146
13.951041,0.0875,55,37,0,0,n147
13.959375,0.094791666,78,66,0,0,n148
14.064584,0.08229167,79,57,0,0,n149
14.140625,0.10104167,81,63,0,0,n150
14.228125,0.059375,79,52,0,0,n151
14.379167,0.13229166,62,57,0,0,n152
14.397917,0.08125,79,68,0,0,n153
14.497916,0.032291666,77,56,0,0,n154
14.561459,0.094791666,76,64,0,0,n155
14.6625,0.045833334,77,56,0,0,n156
14.752084,0.08229167,76,48,0,0,n157
14.789583,0.103125,55,49,0,0,n158
14.832292,0.07395833,77,53,0,0,n159
14.932292,0.09583333,79,69,0,0,n160
15.035417,0.036458332,77,68,0,0,n161
15.176042,0.125,77,63,0,0,n162
15.19375,0.104166664,60,52,0,0,n163
15.279166,0.08020833,76,65,0,0,n164
15.382292,0.060416665,75,69,0,0,n165
15.485416,0.08020833,76,63,0,0,n166
15.580209,0.08541667,55,47,0,0,n167
15.584375,0.08541667,75,71,0,0,n168
15.682292,0.06666667,76,62,0,0,n169
15.764584,0.090625,77,74,0,0,n170
15.85625,0.032291666,76,55,0,0,n171
15.983334,0.078125,76,75,0,0,n172
15.995833,0.12916666,65,59,0,0,n173
16.095833,0.08229167,74,69,0,0,n174
16.198957,0.055208333,73,66,0,0,n175
16.311459,0.054166667,74,63,0,0,n176
16.389584,0.09583333,73,65,0,0,n177
16.415625,0.051041666,55,36,0,0,n178
16.497917,0.054166667,74,67,0,0,n179
16.597918,0.058333334,76,68,0,0,n180
16.686459,0.06666667,74,71,0,0,n181
16.845833,0.078125,81,73,0,0,n182
16.847918,0.571875,64,49,0,0,n183
16.855207,0.571875,55,50,0,0,n184
16.958334,0.08541667,79,71,0,0,n185
17.059376,0.0875,78,69,0,0,n186
17.167707,0.08645833,79,66,0,0,n187
17.255209,0.1125,88,63,0,0,n188
17.366667,0.16666667,84,73,0,0,n189
17.472918,0.08125,81,60,0,0,n190
17.55,0.052083332,79,72,0,0,n191
17.707293,0.61354166,62,52,0,0,n192
17.7125,0.07604167,79,68,0,0,n193
17.719791,0.578125,55,48,0,0,n194
17.795834,0.11145833,77,67,0,0,n195
17.922916,0.077083334,76,69,0,0,n196
18.029167,0.103125,77,69,0,0,n197
18.130209,0.11875,86,72,0,0,n198
18.23125,0.13229166,83,71,0,0,n199
18.341667,0.067708336,79,65,0,0,n200
18.414583,0.04375,77,64,0,0,n201
18.55625,0.48645833,60,50,0,0,n202
18.563541,0.06979167,77,68,0,0,n203
18.566668,0.465625,55,45,0,0,n204
18.664583,0.08125,76,65,0,0,n205
18.775,0.079166666,75,69,0,0,n206
18.895834,0.06666667,76,63,0,0,n207
18.965626,0.13125,84,68,0,0,n208
19.089582,0.13541667,79,70,0,0,n209
19.20625,0.09166667,77,51,0,0,n210
19.285418,0.18229167,60,47,0,0,n211
19.298958,0.121875,76,62,0,0,n212
19.470833,0.48229167,79,65,0,0,n213
19.494791,0.6791667,55,46,0,0,n214
19.502083,0.478125,64,49,0,0,n215
19.966667,0.19895834,76,52,0,0,n216
19.978125,0.225,60,46,0,0,n217
20.191668,0.29479167,74,53,0,0,n218
20.203125,0.28020832,59,48,0,0,n219
20.833334,0.08958333,48,53,0,0,n220
20.85625,0.09375,74,63,0,0,n221
20.959375,0.058333334,72,53,0,0,n222
21.051043,0.05625,71,56,0,0,n223
21.140625,0.096875,72,57,0,0,n224
21.252083,0.059375,71,59,0,0,n225
21.277082,0.06875,60,52,0,0,n226
21.364584,0.055208333,72,56,0,0,n227
21.45,0.07083333,71,69,0,0,n228
21.540625,0.06979167,72,63,0,0,n229
21.658333,0.05625,81,49,0,0,n230
21.711458,0.10520833,64,50,0,0,n231
21.782291,0.08541667,79,65,0,0,n232
21.879168,0.045833334,78,63,0,0,n233
21.975,0.075,79,52,0,0,n234
22.067709,0.0875,78,63,0,0,n235
22.121876,0.072916664,60,50,0,0,n236
