TIME,VALUE,DURATION,LEVEL,LABEL
3.707291603,81,0.075000003,0.8,n48-1
3.794791698,79,0.075000003,0.8,n49-1
3.886458397,59,0.075000003,0.8,n53-1
3.904166698,77,0.075000003,0.8,n50-1
4.021874905,77,0.108333334,0.8,n54-1
4.055208206,60,0.437500000,0.8,n62-1
4.140625000,76,0.092708334,0.8,n55-1
4.260416508,84,0.117708333,0.8,n56-1
4.351041794,83,0.155208334,0.8,n57-1
4.469791889,81,0.092708334,0.8,n58-1
4.513541698,79,0.087499999,0.8,n59-1
4.607291698,77,0.075000003,0.8,n60-1
4.714583397,57,0.086458333,0.8,n64-1
4.720833302,76,0.110416666,0.8,n61-1
4.845833302,74,0.263541669,0.8,n65-1
4.877083302,53,0.287499994,0.8,n69-1
5.065625191,81,0.216666669,0.8,n66-1
5.283333302,79,0.171875000,0.8,n67-1
5.321875095,55,0.117708333,0.8,n70-1
5.497916698,71,0.185416669,0.8,n68-1
5.682291508,60,0.075000003,0.8,n73-1
5.703125000,72,0.563541651,0.8,n71-1
5.916666508,55,0.075000003,0.8,n74-1
6.102083206,52,0.075000003,0.8,n75-1
6.301041603,55,0.075000003,0.8,n76-1
6.502083302,48,0.075000003,0.8,n9-2
6.511458397,74,0.080208331,0.8,n1-2
6.594791889,72,0.075000003,0.8,n2-2
6.690625191,71,0.075000003,0.8,n3-2
6.790625095,72,0.075000003,0.8,n4-2
6.880208492,71,0.075000003,0.8,n5-2
6.884375095,60,0.086458333,0.8,n10-2
7.009375095,72,0.075000003,0.8,n6-2
7.096875191,71,0.077083334,0.8,n7-2
7.166666508,72,0.078125000,0.8,n8-2
7.266666889,64,0.103124999,0.8,n19-2
7.282291889,81,0.075000003,0.8,n11-2
7.400000095,79,0.083333336,0.8,n12-2
7.501041889,78,0.075000003,0.8,n13-2
7.598958492,79,0.075000003,0.8,n14-2
7.657291889,60,0.075000003,0.8,n20-2
7.682291508,78,0.075000003,0.8,n15-2
7.777083397,79,0.075000003,0.8,n16-2
7.880208492,78,0.075000003,0.8,n17-2
7.961458206,79,0.075000003,0.8,n18-2
8.062500000,65,0.075000003,0.8,n29-2
8.065625191,80,0.080208331,0.8,n21-2
8.159375191,81,0.108333334,0.8,n22-2
8.268750191,84,0.152083337,0.8,n23-2
8.379166603,83,0.108333334,0.8,n24-2
8.491666794,60,0.110416666,0.8,n30-2
8.493749619,86,0.105208330,0.8,n25-2
8.573958397,84,0.115625001,0.8,n26-2
8.651041985,83,0.086458333,0.8,n27-2
8.747916222,81,0.075000003,0.8,n28-2
8.886458397,81,0.089583330,0.8,n31-2
8.902083397,60,0.476041675,0.8,n39-2
8.909375191,64,0.438541681,0.8,n40-2
8.993749619,79,0.093750000,0.8,n32-2
9.109375000,88,0.104166664,0.8,n33-2
9.193750381,86,0.156250000,0.8,n34-2
9.300000191,84,0.114583336,0.8,n35-2
9.366666794,83,0.089583330,0.8,n36-2
9.475000381,81,0.075000003,0.8,n37-2
9.566666603,61,0.075000003,0.8,n42-2
9.584375381,79,0.075000003,0.8,n38-2
9.712499619,79,0.085416667,0.8,n43-2
9.723958015,62,0.500000000,0.8,n51-2
9.814583778,77,0.095833331,0.8,n44-2
9.932291985,86,0.108333334,0.8,n45-2
10.014583588,84,0.154166669,0.8,n46-2
10.119791985,83,0.095833331,0.8,n47-2
10.170833588,81,0.075000003,0.8,n48-2
10.267708778,79,0.075000003,0.8,n49-2
10.359375000,77,0.075000003,0.8,n50-2
10.367708206,59,0.075000003,0.8,n53-2
10.485416412,77,0.093750000,0.8,n54-2
10.530208588,60,0.449999988,0.8,n62-2
10.589583397,76,0.088541664,0.8,n55-2
10.702083588,84,0.118749999,0.8,n56-2
10.791666985,83,0.161458328,0.8,n57-2
10.892708778,81,0.110416666,0.8,n58-2
10.972916603,79,0.080208331,0.8,n59-2
11.070833206,77,0.075000003,0.8,n60-2
11.169791222,57,0.076041669,0.8,n64-2
11.175000191,76,0.119791664,0.8,n61-2
11.315625191,74,0.248958334,0.8,n65-2
11.330208778,53,0.433333337,0.8,n69-2
11.563541412,81,0.224999994,0.8,n66-2
11.779166222,79,0.223958328,0.8,n67-2
11.818750381,55,0.171875000,0.8,n70-2
12.012499809,71,0.206249997,0.8,n68-2
12.240625381,72,0.505208313,0.8,n77-1
12.250000000,60,0.177083328,0.8,n79-1
12.702083588,48,0.141666666,0.8,n80-1
13.109375000,81,0.075000003,0.8,n81-1
13.125000000,64,0.098958336,0.8,n89-1
13.210416794,79,0.075000003,0.8,n82-1
13.310416222,78,0.075000003,0.8,n83-1
13.408333778,79,0.075000003,0.8,n84-1
13.486458778,78,0.095833331,0.8,n85-1
13.524999619,55,0.103124999,0.8,n90-1
13.585416794,79,0.084375001,0.8,n86-1
13.669791222,81,0.103124999,0.8,n87-1
13.754166603,79,0.075000003,0.8,n88-1
13.895833015,79,0.091666669,0.8,n91-1
13.913541794,62,0.131249994,0.8,n99-1
13.997916222,77,0.075000003,0.8,n92-1
14.066666603,76,0.075000003,0.8,n93-1
14.175000191,77,0.075000003,0.8,n94-1
14.255208015,76,0.089583330,0.8,n95-1
14.308333397,55,0.078125000,0.8,n100-1
14.334375381,77,0.075000003,0.8,n96-1
14.431249619,79,0.090625003,0.8,n97-1
14.531250000,77,0.075000003,0.8,n98-1
14.654166222,77,0.134375006,0.8,n101-1
14.682291985,60,0.106250003,0.8,n109-1
14.758333206,76,0.083333336,0.8,n102-1
14.855208397,75,0.075000003,0.8,n103-1
14.951041222,76,0.075000003,0.8,n104-1
15.039583206,75,0.080208331,0.8,n105-1
15.100000381,55,0.094791666,0.8,n110-1
15.147916794,76,0.075000003,0.8,n106-1
15.241666794,77,0.105208330,0.8,n107-1
15.321874619,76,0.075000003,0.8,n108-1
15.482291222,76,0.075000003,0.8,n111-1
15.504166603,65,0.137500003,0.8,n119-1
15.578125000,74,0.075000003,0.8,n112-1
15.688541412,73,0.075000003,0.8,n113-1
15.774999619,74,0.075000003,0.8,n114-1
15.871874809,73,0.097916670,0.8,n115-1
15.961458206,55,0.075000003,0.8,n120-1
16.010416031,74,0.075000003,0.8,n116-1
16.103124619,76,0.075000003,0.8,n117-1
16.164583206,74,0.084375001,0.8,n118-1
16.334375381,55,0.642708361,0.8,n129-1
16.338541031,64,0.644791663,0.8,n130-1
16.345832825,81,0.075000003,0.8,n121-1
16.460416794,79,0.075000003,0.8,n122-1
16.559375763,78,0.075000003,0.8,n123-1
16.651041031,79,0.092708334,0.8,n124-1
16.744791031,88,0.217708334,0.8,n125-1
16.848958969,84,0.135416672,0.8,n126-1
16.941667557,81,0.075000003,0.8,n127-1
17.018749237,79,0.075000003,0.8,n128-1
17.155208588,55,0.630208313,0.8,n139-1
17.170833588,79,0.076041669,0.8,n131-1
17.189582825,62,0.621874988,0.8,n140-1
17.266666412,77,0.086458333,0.8,n132-1
17.372917175,76,0.075000003,0.8,n133-1
17.461458206,77,0.103124999,0.8,n134-1
17.570833206,86,0.202083334,0.8,n135-1
17.671875000,83,0.140625000,0.8,n136-1
17.781250000,79,0.075000003,0.8,n137-1
17.846874237,77,0.075000003,0.8,n138-1
17.978124619,77,0.075000003,0.8,n141-1
17.984375000,60,0.471875012,0.8,n150-1
17.988542557,55,0.477083325,0.8,n149-1
18.064582825,76,0.088541664,0.8,n142-1
18.177083969,75,0.081249997,0.8,n143-1
18.284374237,76,0.102083333,0.8,n144-1
18.376041412,84,0.122916669,0.8,n145-1
18.518749237,79,0.114583336,0.8,n146-1
18.606250763,77,0.103124999,0.8,n147-1
18.682291031,60,0.181250006,0.8,n152-1
18.712499619,76,0.132291660,0.8,n148-1
18.885416031,79,0.584375024,0.8,n153-1
18.892707825,64,0.494791657,0.8,n156-1
18.895833969,55,0.702083349,0.8,n159-1
19.404167175,76,0.174999997,0.8,n154-1
19.408332825,60,0.173958331,0.8,n157-1
19.591667175,74,0.397916675,0.8,n155-1
19.605207443,59,0.372916669,0.8,n158-1
20.223958969,74,0.075000003,0.8,n160-1
20.232292175,48,0.075000003,0.8,n168-1
20.265625000,72,0.125000000,0.8,n161-1
20.401041031,71,0.075000003,0.8,n162-1
20.532291412,72,0.075000003,0.8,n163-1
20.606250763,60,0.085416667,0.8,n169-1
20.610416412,71,0.075000003,0.8,n164-1
20.698957443,72,0.075000003,0.8,n165-1
20.783332825,71,0.089583330,0.8,n166-1
20.888542175,72,0.075000003,0.8,n167-1
20.973958969,81,0.091666669,0.8,n170-1
20.997917175,64,0.080208331,0.8,n178-1
21.096874237,79,0.077083334,0.8,n171-1
21.193750381,78,0.075000003,0.8,n172-1
21.289583206,79,0.075000003,0.8,n173-1
21.387500763,78,0.075000003,0.8,n174-1
21.393749237,60,0.075000003,0.8,n179-1
21.487499237,79,0.075000003,0.8,n175-1
21.568750381,78,0.078125000,0.8,n176-1
21.658332825,79,0.075000003,0.8,n177-1
21.772916794,80,0.090625003,0.8,n180-1
21.792707443,65,0.075000003,0.8,n188-1
21.876041412,81,0.109375000,0.8,n181-1
21.973958969,84,0.112499997,0.8,n182-1
22.066667557,83,0.107291669,0.8,n183-1
22.173957825,86,0.110416666,0.8,n184-1
22.191667557,60,0.129166663,0.8,n189-1
22.263542175,84,0.126041666,0.8,n185-1
22.348958969,83,0.086458333,0.8,n186-1
22.438541412,81,0.075000003,0.8,n187-1
22.586458206,81,0.095833331,0.8,n190-1
22.598958969,60,0.478125006,0.8,n198-1
22.606250763,64,0.453125000,0.8,n199-1
22.693750381,79,0.098958336,0.8,n191-1
22.817708969,88,0.122916669,0.8,n192-1
22.930208206,86,0.140625000,0.8,n193-1
23.029167175,84,0.119791664,0.8,n194-1
23.101041794,83,0.087499999,0.8,n195-1
23.195833206,81,0.075000003,0.8,n196-1
23.288541794,61,0.075000003,0.8,n201-1
23.318750381,79,0.075000003,0.8,n197-1
23.437500000,79,0.101041667,0.8,n202-1
23.443750381,62,0.530208349,0.8,n210-1
23.558332443,77,0.095833331,0.8,n203-1
23.663541794,86,0.123958334,0.8,n204-1
23.759374619,84,0.168750003,0.8,n205-1
23.868749619,83,0.116666667,0.8,n206-1
23.944791794,81,0.075000003,0.8,n207-1
24.026041031,79,0.075000003,0.8,n208-1
24.132291794,59,0.075000003,0.8,n212-1
24.146875381,77,0.075000003,0.8,n209-1
24.265625000,77,0.110416666,0.8,n213-1
24.291666031,60,0.468750000,0.8,n221-1
24.386457443,76,0.096874997,0.8,n214-1
24.495832443,84,0.118749999,0.8,n215-1
24.585416794,83,0.152083337,0.8,n216-1
24.690624237,81,0.105208330,0.8,n217-1
24.783332825,79,0.075000003,0.8,n218-1
24.860416412,77,0.075000003,0.8,n219-1
24.968750000,57,0.174999997,0.8,n223-1
24.982292175,76,0.113541670,0.8,n220-1
25.113542557,53,0.341666669,0.8,n228-1
25.114583969,74,0.265625000,0.8,n224-1
25.340625763,81,0.204166666,0.8,n225-1
25.542707443,79,0.203125000,0.8,n226-1
25.558332443,55,0.224999994,0.8,n229-1
25.778125763,71,0.208333328,0.8,n227-1
26.012500763,72,0.555208325,0.8,n230-1
26.037500381,60,0.115625001,0.8,n232-1
26.470832825,48,0.223958328,0.8,n233-1
26.926042557,81,0.075000003,0.8,n81-2
26.938541412,64,0.106250003,0.8,n89-2
27.031250000,79,0.075000003,0.8,n82-2
27.134374619,78,0.075000003,0.8,n83-2
27.230207443,79,0.075000003,0.8,n84-2
27.311458588,78,0.097916670,0.8,n85-2
27.357292175,55,0.101041667,0.8,n90-2
27.417707443,79,0.075000003,0.8,n86-2
27.503124237,81,0.101041667,0.8,n87-2
27.605207443,79,0.075000003,0.8,n88-2
27.732292175,79,0.092708334,0.8,n91-2
27.761457443,62,0.116666667,0.8,n99-2
27.838541031,77,0.075000003,0.8,n92-2
27.928125381,76,0.075000003,0.8,n93-2
28.027082443,77,0.075000003,0.8,n94-2
28.122917175,76,0.088541664,0.8,n95-2
28.161458969,55,0.084375001,0.8,n100-2
28.241666794,77,0.075000003,0.8,n96-2
28.292707443,79,0.093750000,0.8,n97-2
28.396875381,77,0.075000003,0.8,n98-2
28.523958206,77,0.141666666,0.8,n101-2
28.537500381,60,0.115625001,0.8,n109-2
28.620832443,76,0.087499999,0.8,n102-2
28.726041794,75,0.075000003,0.8,n103-2
28.822916031,76,0.075000003,0.8,n104-2
28.916666031,75,0.077083334,0.8,n105-2
28.941667557,55,0.088541664,0.8,n110-2
29.002082825,76,0.075000003,0.8,n106-2
29.094791412,77,0.094791666,0.8,n107-2
29.186458588,76,0.075000003,0.8,n108-2
29.326042175,76,0.075000003,0.8,n111-2
29.337499619,65,0.104166664,0.8,n119-2
29.431249619,74,0.075000003,0.8,n112-2
29.524999619,73,0.075000003,0.8,n113-2
29.633333206,74,0.075000003,0.8,n114-2
29.730207443,73,0.076041669,0.8,n115-2
29.764583588,55,0.075000003,0.8,n120-2
29.832292557,74,0.075000003,0.8,n116-2
29.952083588,76,0.075000003,0.8,n117-2
30.019792557,74,0.075000003,0.8,n118-2
30.145833969,64,0.722916663,0.8,n130-2
30.166666031,55,0.703125000,0.8,n129-2
30.172916412,81,0.075000003,0.8,n121-2
30.282291412,79,0.089583330,0.8,n122-2
30.385416031,78,0.085416667,0.8,n123-2
30.479166031,79,0.119791664,0.8,n124-2
30.580207825,88,0.118749999,0.8,n125-2
30.691667557,84,0.138541669,0.8,n126-2
30.787500381,81,0.078125000,0.8,n127-2
30.864583969,79,0.075000003,0.8,n128-2
31.020833969,79,0.075000003,0.8,n131-2
31.026041031,55,0.639583349,0.8,n139-2
31.041666031,62,0.649999976,0.8,n140-2
31.105207443,77,0.111458331,0.8,n132-2
31.233333588,76,0.075000003,0.8,n133-2
31.322916031,77,0.108333334,0.8,n134-2
31.437500000,86,0.109375000,0.8,n135-2
31.537500381,83,0.110416666,0.8,n136-2
31.630208969,79,0.075000003,0.8,n137-2
31.697916031,77,0.075000003,0.8,n138-2
31.846874237,77,0.084375001,0.8,n141-2
31.854166031,60,0.471875012,0.8,n150-2
31.857292175,55,0.507291675,0.8,n149-2
31.947916031,76,0.080208331,0.8,n142-2
32.068748474,75,0.075000003,0.8,n143-2
32.157291412,76,0.121875003,0.8,n144-2
32.255207062,84,0.123958334,0.8,n145-2
32.383335114,79,0.119791664,0.8,n146-2
32.489582062,77,0.088541664,0.8,n147-2
32.522914886,60,0.196875006,0.8,n152-2
32.587501526,76,0.145833328,0.8,n148-2
32.728126526,79,0.538541675,0.8,n153-2
32.740623474,64,0.513541639,0.8,n156-2
32.751041412,55,0.670833349,0.8,n159-2
33.264583588,76,0.198958337,0.8,n154-2
33.286457062,60,0.164583340,0.8,n157-2
33.464584351,74,0.383333325,0.8,n155-2
33.477085114,59,0.314583331,0.8,n158-2
34.042709351,48,0.094791666,0.8,n168-2
34.048957825,74,0.089583330,0.8,n160-2
34.156250000,72,0.075000003,0.8,n161-2
34.252082825,71,0.075000003,0.8,n162-2
34.338542938,72,0.075000003,0.8,n163-2
34.447917938,60,0.075000003,0.8,n169-2
34.448959351,71,0.075000003,0.8,n164-2
34.554164886,72,0.075000003,0.8,n165-2
34.640625000,71,0.089583330,0.8,n166-2
34.732292175,72,0.091666669,0.8,n167-2
34.840625763,81,0.110416666,0.8,n170-2
34.853126526,64,0.088541664,0.8,n178-2
34.988540649,79,0.083333336,0.8,n171-2
35.097915649,78,0.075000003,0.8,n172-2
35.193748474,79,0.075000003,0.8,n173-2
35.276042938,60,0.075000003,0.8,n179-2
35.279167175,78,0.075000003,0.8,n174-2
35.389583588,79,0.075000003,0.8,n175-2
35.477085114,78,0.077083334,0.8,n176-2
35.566665649,79,0.075000003,0.8,n177-2
35.669792175,80,0.101041667,0.8,n180-2
35.711460114,65,0.075000003,0.8,n188-2
35.791667938,81,0.096874997,0.8,n181-2
35.882289886,84,0.116666667,0.8,n182-2
35.966667175,83,0.100000001,0.8,n183-2
36.070835114,86,0.109375000,0.8,n184-2
36.133335114,60,0.118749999,0.8,n189-2
36.161457062,84,0.132291660,0.8,n185-2
36.252082825,83,0.096874997,0.8,n186-2
36.338542938,81,0.075000003,0.8,n187-2
36.507289886,81,0.078125000,0.8,n190-2
36.552082062,64,0.422916681,0.8,n199-2
36.559375763,60,0.441666663,0.8,n198-2
36.601039886,79,0.109375000,0.8,n191-2
36.729167938,88,0.108333334,0.8,n192-2
36.828125000,86,0.151041672,0.8,n193-2
36.931251526,84,0.130208328,0.8,n194-2
37.021873474,83,0.086458333,0.8,n195-2
37.108333588,81,0.075000003,0.8,n196-2
37.219791412,61,0.075000003,0.8,n201-2
37.244792938,79,0.075000003,0.8,n197-2
37.371875763,79,0.098958336,0.8,n202-2
37.372917175,62,0.527083337,0.8,n210-2
37.496875763,77,0.097916670,0.8,n203-2
37.593750000,86,0.120833330,0.8,n204-2
37.687500000,84,0.138541669,0.8,n205-2
37.787498474,83,0.101041667,0.8,n206-2
37.851039886,81,0.077083334,0.8,n207-2
37.957290649,79,0.075000003,0.8,n208-2
38.059375763,77,0.075000003,0.8,n209-2
38.060417175,59,0.075000003,0.8,n212-2
38.179164886,77,0.095833331,0.8,n213-2
38.200000763,60,0.470833331,0.8,n221-2
38.306251526,76,0.088541664,0.8,n214-2
38.408332825,84,0.140625000,0.8,n215-2
38.506248474,83,0.173958331,0.8,n216-2
38.619792938,81,0.132291660,0.8,n217-2
38.711460114,79,0.081249997,0.8,n218-2
38.804164886,77,0.075000003,0.8,n219-2
38.914585114,57,0.096874997,0.8,n223-2
38.930210114,76,0.093750000,0.8,n220-2
39.055210114,74,0.283333331,0.8,n224-2
39.062500000,53,0.349999994,0.8,n228-2
39.303123474,81,0.214583337,0.8,n225-2
39.522914886,79,0.213541672,0.8,n226-2
39.542709351,55,0.217708334,0.8,n229-2
39.741664886,71,0.240624994,0.8,n227-2
40.014583588,72,1.080208302,0.8,n230-2
40.033332825,60,0.144791663,0.8,n232-2
40.497917175,48,0.625000000,0.8,n233-2
